LON,LAT,DHW2020,CORAL_LOSS_BLEACH2020,CORAL_COVER2019,CORAL_COVER2020
146.1312,-17.0205,4.51999989897013,-6.9256375,16.538905625,16.54273
146.4559,-16.999,7.40999983437359,-11.076034375,14.207275,8.060780625
146.4614,-17.0374,6.63999985158443,-9.5158225,14.315084375,10.231445
146.185,-17.0736,4.75999989360571,-3.778586875,13.403190625,13.73299375
146.502,-17.7385,5.94999986700714,-1.628984375,4.564269375,4.284366875
146.5084,-17.7504,5.90999986790121,-1.32819875,3.096533125,2.734483125
146.6506,-17.7795,6.06999986432493,-0.31264125,0.728155625,0.59651375
146.5169,-17.7909,5.90999986790121,-2.479366875,3.9596825,2.06849125
146.5424,-17.7564,5.90999986790121,-17.5973725,24.2717175,13.226040625
145.5744,-15.8728,2.43999994546175,0,14.19514,20.577206875
145.7963,-15.8772,4.90999989025295,-10.14481625,21.72908125,18.105665625
145.6568,-15.9052,2.44999994523823,0,13.319536875,17.934541875
145.8208,-15.9499,5.61999987438321,-11.21734875,20.155495625,14.718349375
146.0017,-16.9338,4.86999989114702,-7.036618125,17.60148125,18.333984375
146.0059,-16.923,4.86999989114702,-4.833225,18.209616875,21.100081875
146.4105,-17.0989,5.65999987348914,-5.68676875,10.05149125,8.185860625
146.3447,-17.0943,5.18999988399446,-2.8595825,6.8488625,6.82619
146.4213,-17.1212,5.31999988108873,-10.461345625,19.809886875,16.948200625
146.4686,-17.1263,5.66999987326562,-7.56221,14.93578125,12.12404875
146.5495,-17.8329,5.45999987795949,-0.15987875,0.416176875,0.3876525
146.7271,-17.8764,5.98999986611307,-12.285908125,18.87833,13.2273075
146.5863,-17.8885,5.88999986834824,-8.20275125,19.715418125,15.815658125
146.6004,-17.9694,5.61999987438321,-11.918255,26.297100625,21.493335625
145.6651,-15.9755,2.76999993808568,0,13.47156,18.963713125
145.8322,-15.9898,5.63999987393618,-7.80706875,18.278610625,15.6334725
145.8509,-16.0178,7.56999983079731,-11.6092325,17.074076875,10.542639375
145.8674,-16.052,7.73999982699752,-8.60174875,13.361933125,9.212924375
145.8352,-16.0352,5.95999986678362,-10.19426125,18.742655625,14.437359375
145.8584,-16.0301,7.56999983079731,-11.220683125,15.7942175,9.50213125
145.6928,-15.4466,2.94999993406236,0,19.794544375,25.81840375
145.6556,-15.5179,2.48999994434416,0,22.993120625,29.273443125
145.4573,-16.0287,2.74999993853271,0,14.02553625,19.243899375
145.9019,-16.9817,4.97999988868833,-4.342968125,15.632508125,17.819916875
146.0081,-16.5184,7.58999983035028,-7.809803125,11.505343125,7.178909375
146.0102,-17.1579,4.21999990567565,-5.371423125,18.65888625,19.423866875
146.7947,-17.9456,5.94999986700714,-12.32138375,19.704853125,13.4931425
146.7686,-17.9949,5.45999987795949,-9.83785875,19.030898125,15.79077
146.1569,-17.7733,4.46999990008771,-13.75335375,32.45003,26.54000125
146.8216,-17.8941,6.95999984443188,-9.554510625,14.198486875,10.07672625
146.4846,-17.1494,5.66999987326562,-8.99423625,15.67705125,12.06138625
146.6814,-17.5663,6.94999984465539,-11.51897,14.707129375,8.136335
145.898,-17.0016,5.08999988622963,-3.8970175,13.065926875,15.366826875
145.8995,-17.0047,5.08999988622963,-4.611733125,14.24602625,16.68704625
145.469,-16.0712,2.9299999345094,0,15.38613875,20.8605475
145.4644,-16.104,3.37999992445111,-3.12139,15.62709,18.6328
145.4459,-16.1673,1.52999996580184,0,31.752248125,37.128840625
145.4858,-16.2444,4.17999990656972,-6.05385,19.177544375,18.2350075
146.1296,-16.5271,8.2099998164922,-9.97821,13.341100625,7.78908875
146.0014,-16.5676,7.50999983213842,-8.963158125,14.331263125,10.327895625
146.019,-16.5819,7.50999983213842,-6.827955625,9.50682625,5.3523375
146.164,-16.6089,7.83999982476234,-8.671661875,11.225610625,6.927914375
146.0229,-16.6433,7.18999983929098,-9.3924925,13.813349375,9.690686875
146.2909,-17.1848,4.8199998922646,-1.536948125,4.428498125,3.991085
146.3686,-17.1971,5.31999988108873,-1.480595,4.31625125,4.62275625
146.077,-17.2095,4.26999990455806,-8.623939375,20.86965375,19.76186625
145.9001,-17.008,4.59999989718199,-3.32254375,13.287094375,15.144743125
146.1519,-18.0079,3.47999992221594,-12.881496875,42.651980625,38.104291875
146.1663,-18.0255,3.47999992221594,-10.585198125,34.08672,29.90608125
146.1763,-18.0398,3.47999992221594,-8.809858125,31.940618125,30.13303
146.1996,-18.0402,3.47999992221594,-9.339191875,36.034604375,34.428411875
145.4997,-16.2983,4.58999989740551,-4.072245,17.677515,18.732815
145.4257,-16.3622,6.47999985516071,-6.30698125,13.423785625,12.27968125
145.4268,-16.4029,6.34999985806644,-6.271314375,13.901584375,12.25529125
146.042,-16.6241,7.18999983929098,-8.82321375,14.973316875,11.74430875
146.0356,-16.6464,7.18999983929098,-10.219945625,15.1048625,10.037355
146.2523,-16.687,7.75999982655048,-8.99939125,11.77398625,7.315091875
146.0548,-16.6947,7.10999984107912,-0.34112125,0.534289375,0.43312625
146.2746,-16.7287,7.50999983213842,-10.44018375,14.35257375,8.888714375
146.0775,-17.2199,4.26999990455806,-4.990498125,22.778378125,23.860206875
146.0913,-17.2244,4.26999990455806,-5.65017125,16.49403375,17.027315625
146.2028,-18.0509,3.93999991193414,-8.33835,28.525240625,26.749578125
146.4506,-18.0786,5.3399998806417,-12.27407,22.595294375,18.588825
146.2906,-18.1487,5.21999988332391,-8.80193375,24.655879375,21.92348125
146.2672,-18.1561,5.71999987214804,-10.75982875,26.2188075,21.298775625
145.4199,-16.4071,6.34999985806644,-4.984794375,11.88734375,11.750918125
145.4145,-16.4484,6.34999985806644,-5.15970375,13.079619375,12.84717125
145.419,-16.4245,6.34999985806644,-5.66362875,13.553131875,13.003086875
145.4468,-16.4733,6.35999985784292,-5.706503125,13.6058375,12.4316125
145.7638,-16.0067,4.7099998947233,-8.657855625,22.174619375,20.010989375
145.6198,-16.0091,2.97999993339181,0,17.983663125,25.56783125
145.6352,-16.0148,2.97999993339181,0,7.6731725,12.188120625
145.7937,-16.0189,4.7099998947233,-10.282596875,25.146994375,21.408265
145.8081,-16.0192,5.95999986678362,-7.829265625,17.285478125,14.610585
146.3258,-16.7341,7.749999826774,-8.097156875,11.05260625,6.8143125
146.342,-16.7538,7.3499998357147,-5.72185,9.08137625,6.967573125
146.2654,-16.7784,7.20999983884394,-7.5697825,10.414313125,7.14259875
146.1809,-16.803,6.22999986074865,-6.6667225,11.502051875,10.015411875
146.3543,-16.8052,7.55999983102083,-10.058398125,11.5451075,5.28047125
146.3577,-16.8575,7.37999983504415,-9.548663125,13.074800625,8.33433
146.1588,-18.1671,6.4299998562783,-14.27639,30.385240625,22.48076375
146.1452,-18.1822,6.93999984487891,-15.248988125,27.644935,19.27372375
146.3235,-18.2355,5.84999986924231,-11.21562375,22.63643125,17.95365375
146.3158,-18.3586,6.16999986208975,-10.400391875,21.890484375,18.006248125
146.3282,-18.3553,6.16999986208975,-12.5118025,23.21408625,16.557150625
145.8077,-16.0341,5.95999986678362,-10.319405,17.567306875,12.786323125
145.6997,-16.0235,2.79999993741512,0,15.942105,23.507398125
145.7095,-16.0329,3.19999992847443,-5.805381875,18.411090625,18.466486875
145.6469,-16.0495,2.97999993339181,0,5.37452125,7.8840275
145.7394,-16.0551,4.26999990455806,-5.33646875,16.859333125,17.461043125
145.7208,-16.0798,4.26999990455806,-5.643918125,17.549935,17.473593125
145.7561,-16.0767,5.02999988757074,-5.733731875,13.917770625,13.056499375
145.7471,-16.0861,4.26999990455806,-7.036674375,21.50372625,21.96024875
145.8333,-16.1041,6.33999985828996,-9.757925,15.750885,10.939376875
145.3789,-14.7105,5.05999988690019,-2.85017,8.10215875,7.995315625
145.1659,-14.7161,5.11999988555908,-6.014968125,12.31627375,11.32832625
145.161,-14.7215,5.11999988555908,-7.765331875,15.037556875,14.942423125
145.187,-14.7345,5.11999988555908,-4.72552875,10.120370625,9.378715625
145.5735,-15.2883,2.29999994859099,0,3.967931875,5.203141875
145.7636,-15.313,6.90999984554946,-7.710050625,11.327730625,7.773429375
145.6392,-15.3189,2.74999993853271,0,19.18057,24.935061875
145.6473,-15.3309,2.74999993853271,0,21.842321875,28.245634375
145.7523,-15.3351,6.90999984554946,-8.076830625,12.249175,8.083990625
145.7829,-15.3638,6.8299998473376,-8.790455,12.601831875,7.98304625
143.8416,-13.9149,6.08999986387789,-9.552624375,22.61637125,19.43121125
143.9533,-13.9022,5.36999987997115,-8.090943125,21.695365,19.514520625
144.7397,-14.2391,6.31999985873699,-6.019950625,11.486020625,9.58578875
144.6877,-14.2976,6.23999986052513,-6.05348,9.771285,7.4911025
144.7898,-14.3097,5.15999988466501,-4.12712125,8.508235625,8.029965
144.8592,-14.3214,4.09999990835786,-2.907066875,8.4551775,8.986935625
145.1991,-14.7347,5.11999988555908,-3.1005575,7.6704725,7.594143125
145.1794,-14.7298,5.11999988555908,-5.162781875,11.848341875,11.70726125
145.1981,-14.7213,5.11999988555908,-3.552713125,8.3208,7.7418925
145.2042,-14.7048,5.15999988466501,-3.5005025,9.21942,9.181350625
145.1932,-14.7137,5.11999988555908,-4.45310375,10.321460625,9.649876875
145.1895,-14.7282,5.11999988555908,-3.129853125,8.85744375,9.21534625
145.5815,-15.359,1.26999997161329,0,9.161658125,11.760056875
145.7662,-15.3885,6.8299998473376,-8.52750375,13.059899375,8.869618125
145.7661,-15.3999,6.8299998473376,-7.65968875,11.622220625,8.28205125
145.7719,-15.4101,6.68999985046685,-8.201701875,12.99730625,9.040815
145.5083,-15.4287,0.939999978989363,0,21.788955,28.09100875
145.6134,-15.4284,1.86999995820224,0,8.406471875,11.031513125
143.8157,-13.9646,5.71999987214804,-8.19095375,21.37793,19.70252625
143.6148,-13.9263,9.44999978877604,-14.545265,16.442564375,8.22094
143.7544,-13.9438,6.93999984487891,-11.101955,20.607351875,15.31304
143.6477,-13.949,9.44999978877604,-12.6469675,15.048106875,8.157128125
143.8415,-13.9606,5.71999987214804,-9.10204125,22.556599375,19.52581875
143.6824,-13.9758,8.73999980464578,-14.147293125,18.893865,11.462383125
144.7414,-14.3191,5.57999987527728,-4.150083125,9.3507425,9.106085625
144.9556,-14.3281,4.31999990344048,-3.775849375,10.332114375,10.559096875
144.7182,-14.3265,5.57999987527728,-4.957339375,10.063653125,9.135769375
144.7079,-14.3361,5.57999987527728,-4.84185375,10.676385,10.508321875
144.72,-14.3411,5.57999987527728,-5.76933625,9.602175,7.971745
144.5955,-14.3349,6.34999985806644,-5.27722625,11.97242375,11.69059625
144.5867,-14.3232,6.34999985806644,-5.414604375,11.32798625,10.87813625
144.6504,-14.343,5.82999986968935,-6.00517875,10.861368125,9.24054875
145.1847,-14.7177,5.11999988555908,-4.926758125,11.75451,11.564614375
145.2084,-14.7434,5.15999988466501,-4.241093125,10.100203125,10.1842025
145.2762,-14.718,5.23999988287687,-5.236341875,11.3180025,10.85016125
145.1009,-14.7315,5.95999986678362,-6.245033125,12.39878,11.822564375
145.0825,-14.7362,6.75999984890223,-8.335534375,11.5409125,8.0182825
145.3557,-14.7632,4.9399998895824,-2.5067175,7.611201875,7.662340625
145.6585,-15.4302,2.94999993406236,0,19.826935625,25.5792825
145.8009,-15.4349,7.70999982766807,-8.934014375,11.96489375,7.29700625
145.677,-15.4616,2.64999994076788,0,14.113615625,17.573578125
145.6549,-15.4841,2.64999994076788,0,20.34973875,26.245725
145.5027,-15.4857,0.789999982342124,0,20.98536875,27.659528125
145.8055,-15.4883,7.42999983392656,-9.287975,12.820358125,8.023065625
144.0897,-13.5421,7.36999983526766,-7.585820625,9.6469275,6.26852625
144.0992,-13.5917,7.47999983280897,-7.4946975,9.828488125,6.59542875
144.0957,-13.6005,7.10999984107912,-6.99550875,9.666679375,7.07376625
144.1037,-13.6259,7.73999982699752,-7.87672625,9.390810625,5.03162625
144.1073,-13.6457,7.73999982699752,-6.98938125,9.43160125,6.55988875
144.757,-14.36,4.77999989315867,-3.608848125,8.909275,8.8958325
144.9613,-14.3752,3.77999991551042,-2.956819375,10.939326875,12.4111075
144.951,-14.4141,3.42999992333353,-1.81489125,6.92171875,7.704016875
145.0868,-14.7802,7.48999983258545,-6.004978125,8.1588875,5.103291875
145.3156,-14.7867,5.26999988220632,-2.99059375,7.907924375,7.637865625
145.3444,-14.7867,5.26999988220632,-2.32675125,6.735621875,6.469140625
145.1401,-14.7881,7.21999983862042,-8.649123125,12.420485,9.32895625
145.1359,-14.7983,7.21999983862042,-7.605633125,12.355474375,9.93127375
145.2834,-14.8171,5.5699998755008,-8.01663625,15.515835625,14.078443125
145.1816,-14.8162,6.75999984890223,-10.20969375,14.569069375,10.221385625
145.1894,-14.8225,6.75999984890223,-9.486515625,14.15629375,10.747145625
145.3282,-15.5048,0.469999989494681,0,21.16859625,28.60196
145.3526,-15.5348,0.479999989271164,0,20.204866875,26.4665525
145.3026,-15.5461,0.469999989494681,0,23.605711875,30.02444375
145.3295,-15.6016,0.61999998614192,0,24.5652425,31.880965
145.3191,-15.6127,0.61999998614192,0,22.10764375,29.348280625
145.4483,-15.6247,0.769999982789159,0,24.47537,31.314790625
145.4296,-15.6405,0.769999982789159,0,22.409598125,29.96226
145.3187,-15.6444,0.61999998614192,0,19.970831875,26.84901875
145.3535,-15.7054,1.11999997496605,0,20.580148125,26.6719975
144.1661,-13.6763,7.84999982453883,-7.264395,7.952509375,3.942170625
144.2373,-13.7368,7.41999983415008,-8.623719375,9.87044625,5.357309375
144.267,-13.7802,7.38999983482063,-7.6028275,9.650476875,6.331659375
144.8896,-14.4257,4.019999910146,-2.561049375,9.62851875,11.249043125
144.8115,-14.4328,3.94999991171062,-4.210330625,12.004279375,12.470411875
145.2729,-14.8505,5.32999988086522,-7.72126875,16.079896875,15.131308125
145.4792,-14.8553,4.88999989069998,-1.435608125,6.815003125,7.21290375
145.5276,-14.8655,5.39999987930059,-1.38764125,6.628574375,6.831539375
145.4889,-14.8695,4.88999989069998,-1.692205,7.693475625,8.185655
145.516,-14.9168,4.90999989025295,-0.068756875,0.576713125,0.670445625
145.478,-14.8946,4.88999989069998,-0.07568875,0.349555,0.526850625
143.5314,-13.316,8.63999980688095,-8.272230625,10.805361875,7.505759375
143.5392,-13.2825,7.65999982878566,-11.818876875,15.057770625,9.331405
143.596,-13.2757,7.10999984107912,-7.268121875,11.837225,9.700444375
143.6732,-13.3081,6.2599998600781,-6.548573125,11.071431875,8.925743125
143.89,-13.3176,5.70999987237155,-4.800838125,10.94260125,10.52164875
144.0278,-13.8584,5.38999987952411,-6.1347375,16.630595625,15.6596325
144.1353,-13.8558,6.58999985270202,-8.138884375,14.191416875,10.9667425
144.0788,-13.8531,6.22999986074865,-6.112444375,13.175211875,10.480550625
144.3113,-13.8655,7.25999983772635,-7.847024375,9.384998125,5.528759375
144.9583,-14.4574,3.61999991908669,-3.406793125,11.286568125,12.27423375
144.6299,-14.4523,6.35999985784292,-6.968700625,11.49262375,9.735979375
144.8933,-14.4629,4.42999990098178,-3.090170625,9.856495,10.92216125
144.7535,-14.4755,5.3399998806417,-3.588234375,9.00651125,9.30924875
144.6979,-14.4747,5.82999986968935,-6.886685625,10.85634,8.4702725
145.488,-14.9395,4.48999989964068,0,0.06017875,0.172864375
145.3381,-14.9418,4.99999988824129,-6.769124375,15.20366375,14.863670625
145.3342,-14.9484,4.99999988824129,-6.63214375,15.323553125,15.449080625
145.589,-14.5477,7.71999982744455,-6.568089375,7.931985,4.496496875
145.6235,-14.5997,8.10999981872737,-6.546125625,8.481666875,5.347311875
145.6463,-14.6438,7.86999982409179,-6.6562325,7.596504375,3.740948125
145.6502,-14.6649,8.35999981313944,-5.33367125,5.805274375,2.489860625
143.9734,-13.3248,6.81999984756112,-6.444894375,8.10620375,5.240403125
143.9509,-13.3081,6.81999984756112,-5.749028125,7.548096875,5.169089375
143.5573,-13.3301,8.13999981805682,-7.178101875,9.805629375,6.59787125
143.7244,-13.3279,5.82999986968935,-5.97036125,11.62431125,10.302795
143.6008,-13.3265,6.76999984867871,-8.98344125,13.156596875,9.436444375
143.5728,-13.3516,8.80999980308115,-11.235294375,11.69891375,5.71669
144.0631,-13.9087,5.75999987125397,-5.983093125,14.40652,13.141554375
144.3566,-13.9212,6.77999984845519,-6.703075625,10.48220625,8.54202125
144.3496,-13.9465,6.86999984644353,-7.417825625,10.1194875,7.146091875
144.4011,-13.9524,5.7999998703599,-6.039653125,10.049224375,8.30611125
144.4547,-13.9773,6.29999985918403,-6.762476875,10.033958125,7.7117725
144.5744,-13.962,6.75999984890223,-6.791265,9.61576,6.690433125
144.552,-13.9759,6.75999984890223,-5.742531875,9.0335775,7.3120325
144.643,-14.4742,6.35999985784292,-6.5423775,10.3227675,7.751265
144.6377,-14.479,6.35999985784292,-5.4632175,10.19458625,9.128985625
144.9579,-14.4774,3.61999991908669,-2.949433125,9.247128125,10.403003125
145.0026,-14.2335,6.7199998497963,-5.7896925,7.875339375,5.67002875
145.0678,-14.2677,6.27999985963106,-4.13161875,6.555635,5.25635
145.165,-14.2892,7.38999983482063,-4.93792,6.11886125,3.642818125
145.182,-14.3132,6.30999985896051,-7.69240375,10.57571125,7.77810375
145.5388,-14.7072,6.56999985314906,-4.820775,10.424081875,8.5493525
145.5825,-14.7313,7.10999984107912,-5.22775375,9.649854375,7.171624375
145.5106,-14.7458,6.56999985314906,-2.139773125,5.53319875,4.931808125
145.5309,-14.7826,6.49999985471368,-4.235505625,8.956798125,7.253106875
145.5866,-14.7899,7.02999984286726,-3.800241875,7.785599375,6.0765525
143.7807,-13.3326,6.029999865219,-4.974039375,11.571065,11.26619625
143.9621,-13.3672,6.04999986477196,-5.75322625,8.84800375,7.32120625
143.5992,-13.3688,8.80999980308115,-9.830751875,10.74057125,5.585771875
143.5974,-13.3826,8.80999980308115,-10.490415625,11.418570625,5.7403375
143.6101,-13.4009,8.85999980196357,-9.53610125,11.27022375,6.86864875
143.6049,-13.4086,8.85999980196357,-14.227493125,15.5898425,7.709104375
144.5199,-13.9837,6.20999986119568,-6.156165625,9.67371,7.819555
143.6184,-13.5172,9.72999978251755,-11.791138125,12.697005625,5.695709375
143.6043,-13.5428,9.72999978251755,-14.830674375,15.18573125,6.595203125
143.806,-13.4605,6.39999985694885,-7.852311875,15.224759375,11.9586175
144.1102,-13.6572,7.50999983213842,-6.377525,9.361023125,7.182645
143.6865,-14.0301,8.44999981112778,-17.548661875,22.0626125,11.198535
143.8222,-14.0135,5.21999988332391,-7.890529375,25.213101875,23.56210125
145.2371,-14.3136,6.79999984800816,-5.393594375,7.3390925,4.738981875
145.2351,-14.3291,6.79999984800816,-5.099036875,7.171616875,5.175393125
145.2775,-14.3432,7.38999983482063,-4.05241,5.794135,3.95424125
145.3513,-14.3798,7.43999983370304,-5.469975625,7.1648325,4.22175375
145.0181,-14.3643,3.80999991483986,-2.2015575,8.153679375,9.04039
145.035,-14.3986,3.80999991483986,-2.55603125,10.200580625,11.321880625
145.6981,-14.8272,8.2699998151511,-2.894943125,4.013399375,2.575053125
145.5237,-14.8243,5.92999986745417,-2.72752875,7.8073975,7.351594375
145.5207,-14.8117,5.92999986745417,-2.768786875,8.2469775,7.66429375
143.7054,-13.3801,6.22999986074865,-5.84468,11.110043125,9.909800625
143.7507,-13.4168,6.1999998614192,-3.99161875,9.565383125,8.42730625
143.9745,-13.3989,6.04999986477196,-5.50539875,8.63126875,7.09954875
143.9759,-13.4246,6.029999865219,-5.53733375,9.94965875,9.165123125
143.9833,-14.0066,5.17999988421798,-7.743713125,24.06526875,22.88316375
143.9353,-14.0523,4.78999989293516,-8.298580625,23.381889375,21.325681875
143.9319,-14.0595,4.78999989293516,-8.818934375,25.538994375,23.410074375
143.8589,-14.0637,4.86999989114702,-8.93857,24.59131625,21.811686875
143.9259,-14.0664,4.78999989293516,-8.649815625,24.936065,22.970909375
145.0893,-14.4157,3.61999991908669,-2.29356,8.7928575,9.675718125
145.3225,-14.4195,6.56999985314906,-3.55976875,6.39608875,5.33358875
145.044,-14.4436,3.58999991975725,-2.112269375,8.9009625,10.42546875
145.4104,-14.445,7.43999983370304,-5.2619375,6.918331875,4.014371875
145.6183,-14.8425,7.59999983012676,-4.039835,7.241255,5.0981075
145.5573,-14.8831,6.6599998511374,-4.248170625,10.152124375,8.5032275
145.6904,-14.9199,7.77999982610345,-4.758913125,6.05053,3.4466075
145.6817,-14.9319,7.77999982610345,-5.18470125,6.462969375,3.48906125
145.6902,-14.9504,7.62999982945621,-5.806121875,7.292508125,4.1151325
145.6862,-14.9685,7.62999982945621,-5.86349375,7.399975,4.073385
143.9785,-13.4398,6.029999865219,-6.395330625,9.7871925,7.846456875
143.6287,-13.4161,8.85999980196357,-9.73306625,10.754549375,5.6432375
143.8153,-13.4231,6.17999986186624,-7.2833575,11.781529375,8.7110925
143.6889,-13.4287,7.36999983526766,-7.650821875,12.0831225,9.88258875
143.7061,-13.4343,6.49999985471368,-6.245541875,10.156408125,7.72511875
143.6916,-13.4368,7.36999983526766,-7.519936875,10.705081875,8.160235
143.6511,-13.4524,7.83999982476234,-6.597906875,9.573805625,6.85893
143.6254,-13.4538,9.27999979257584,-11.423310625,11.345226875,4.620878125
143.6214,-13.4668,9.27999979257584,-11.6800225,12.273805,5.607575
143.6811,-13.4752,7.83999982476234,-5.828121875,9.105879375,6.783705625
143.9139,-14.0778,4.78999989293516,-8.769849375,26.757653125,24.987781875
143.9368,-14.1294,4.40999990142882,-9.04542875,33.033398125,29.5812125
143.7025,-14.141,6.85999984666705,-12.82761375,26.242996875,18.708536875
143.9331,-14.1786,4.10999990813434,-8.64269125,31.20074125,29.170818125
143.7739,-14.2207,5.37999987974763,-10.26185,25.69212625,21.247405
143.7922,-14.2258,5.37999987974763,-10.55716625,29.130989375,24.81044375
143.7309,-14.2551,6.27999985963106,-9.337381875,20.177159375,16.260679375
143.7797,-14.2887,5.67999987304211,-10.884095625,26.476713125,21.246831875
145.4821,-14.4526,7.37999983504415,-5.34327625,6.96658,3.871861875
145.0253,-14.4731,3.60999991931021,-2.19847125,7.783375,8.84703875
145.2222,-14.4562,4.11999990791082,-2.256135625,8.409094375,9.201535625
145.5368,-14.4967,7.60999982990324,-4.25235125,5.964979375,3.90765125
145.7033,-14.9929,8.54999980889261,-6.047271875,6.5160075,2.7510325
144.7037,-14.1232,6.63999985158443,-9.746155,13.473845,9.65631
144.6998,-14.1343,6.40999985672534,-10.880146875,16.730719375,13.299245
144.8594,-14.1937,6.58999985270202,-7.231711875,10.20247875,7.637764375
143.9296,-14.0192,4.89999989047647,-8.595799375,26.14877625,23.327551875
144.711,-14.5568,6.98999984376132,-9.712708125,13.55768875,8.921785
145.4541,-14.9086,4.48999989964068,-1.549950625,6.034513125,6.4288425
145.4642,-15.0038,3.46999992243946,-3.53152625,12.647210625,13.42500375
143.7382,-13.4863,6.91999984532595,-3.89513375,7.762094375,6.087780625
143.9958,-13.467,6.12999986298382,-5.69826375,9.6158725,8.234241875
144.0525,-13.4779,7.67999982833862,-8.1356225,9.97718,5.96245625
143.6553,-13.5425,8.49999981001019,-10.05796125,12.52510125,7.723461875
144.1161,-13.9792,6.40999985672534,-6.836778125,13.2238475,10.548968125
144.2432,-14.0678,5.21999988332391,-5.168618125,15.5329375,14.891023125
144.3213,-14.0997,4.88999989069998,-6.636621875,19.12316875,18.665444375
144.4849,-14.1037,5.11999988555908,-3.95246625,12.69163125,14.096336875
144.4979,-14.1073,5.11999988555908,-5.905234375,13.67298,12.633775625
144.9702,-14.5042,4.26999990455806,-3.213213125,9.803831875,10.82084125
144.765,-14.5018,6.04999986477196,-5.19750625,9.340621875,8.01402125
145.4416,-15.0231,3.43999992311001,-2.0256575,6.76691625,7.701818125
145.3794,-15.0934,2.57999994233251,0,12.78361625,18.80500625
145.2633,-15.0955,2.8699999358505,0,27.8583475,35.990466875
145.2687,-15.0947,2.8699999358505,0,24.908990625,32.9091575
145.2641,-15.1008,2.21999995037913,0,27.967389375,34.938265625
143.7908,-13.526,6.79999984800816,-5.174591875,11.43872625,9.43148125
143.852,-13.5524,6.12999986298382,-7.14997875,16.4837775,14.3807975
144.0023,-14.1282,4.13999990746379,-5.639489375,25.11848875,26.431815
144.3023,-14.1213,5.06999988667667,-6.02223125,16.992946875,16.882606875
144.4841,-14.1426,5.11999988555908,-5.728360625,12.712424375,11.63640875
144.4852,-14.1484,5.11999988555908,-4.432056875,12.829859375,13.88253625
144.2461,-14.1408,4.44999990053475,-7.741130625,21.298659375,19.659720625
144.9158,-14.5056,4.9399998895824,-3.545481875,8.501714375,8.661489375
144.845,-14.5217,5.74999987147748,-7.35427375,14.211038125,13.646740625
144.9731,-14.5241,4.26999990455806,-3.611859375,9.938499375,10.94294125
144.856,-14.5395,5.35999988019466,-8.22345125,13.919274375,12.4502175
144.9927,-14.5399,4.26999990455806,-2.69138125,8.46612125,9.809699375
145.4224,-15.115,2.18999995104969,0,12.476809375,17.4352975
145.3174,-15.1384,2.05999995395541,0,17.820610625,24.665136875
145.2475,-15.1559,1.92999995686114,0,15.20268375,20.118855625
145.2682,-15.1589,1.45999996736646,0,15.682585625,21.83576875
145.4961,-15.1667,2.12999995239079,0,1.68364,2.604396875
145.3425,-15.2146,0.859999980777502,0,19.37593125,26.934458125
143.9217,-13.641,6.70999985001981,-8.2794125,14.72934375,10.612671875
143.7922,-13.6822,7.38999983482063,-7.445595,11.76237875,7.4976525
143.8249,-13.6243,7.0599998421967,-7.745956875,15.907531875,12.811675
143.9079,-13.6067,6.70999985001981,-8.096359375,16.0818275,12.7009975
144.2541,-14.1514,4.4799998998642,-7.343063125,19.7429675,18.320898125
144.2322,-14.1635,4.27999990433455,-6.64710375,23.45698875,21.824835625
144.2194,-14.1745,4.27999990433455,-6.097645,24.85029625,24.735411875
144.2165,-14.1618,4.27999990433455,-8.069883125,25.888744375,23.342848125
144.7351,-14.1745,6.34999985806644,-5.53873375,10.256124375,8.62144625
144.2459,-14.209,4.05999990925193,-6.803123125,22.395439375,21.29685625
144.9217,-14.5408,4.9399998895824,-4.454008125,10.77642,10.891615
144.9186,-14.5444,4.9399998895824,-4.531189375,10.06002375,9.222641875
144.8702,-14.5485,5.35999988019466,-5.376230625,11.62687625,12.14241625
144.8502,-14.5508,6.08999986387789,-7.60631,13.27524375,12.094066875
144.9052,-14.5536,5.16999988444149,-4.63613,9.110035625,7.969305
144.8895,-14.5632,6.08999986387789,-7.3475825,11.531094375,9.312941875
144.9273,-14.5741,5.16999988444149,-4.95225375,10.117325625,9.199176875
145.4314,-15.4139,0.489999989047647,0,21.126375625,27.572845625
145.4175,-15.4741,0.489999989047647,0,14.877895,19.998280625
145.2898,-15.4777,0.489999989047647,0,22.71483375,30.73233
145.2887,-15.4839,0.489999989047647,0,23.573736875,31.660634375
145.5111,-15.0061,3.77999991551042,-2.462995625,12.07694375,13.353806875
145.5692,-15.0049,5.03999988734722,-4.79349,15.24061,14.64917625
145.6959,-15.034,7.39999983459711,-6.103605625,7.62154875,4.06788375
145.7028,-15.0453,8.23999981582165,-5.15989375,6.0222975,2.74990375
145.6795,-15.0242,7.39999983459711,-3.538568125,6.18996625,4.88578
143.5567,-13.6382,10.4099997673184,-12.37943,11.773710625,4.06434
143.7306,-13.6532,7.8099998254329,-7.79661875,12.793515,8.393861875
143.6905,-13.6694,8.62999980710447,-8.910438125,11.641895625,7.30295875
143.8173,-13.7021,7.1199998408556,-5.96955375,12.34830625,9.521504375
143.5644,-13.7294,9.9899997767061,-12.80975125,12.49895125,4.73253125
143.6388,-13.7372,9.38999979011714,-14.20387875,15.418135625,7.4388825
144.2219,-14.2175,4.05999990925193,-7.064635,22.068221875,20.54763875
144.2679,-14.2219,4.76999989338219,-5.356415625,17.6780425,17.92014
